entry,subentry,run,luminosityBlock,event,HLT_Dimuon10_Jpsi,HLT_Dimuon5_PsiPrime,HLT_Dimuon8_Jpsi,HLT_Dimuon9_PsiPrime,HLT_DoubleMu11_Acoplanarity03,HLT_DoubleMu3p5_LowMassNonResonant_Displaced,HLT_DoubleMu3p5_LowMass_Displaced,HLT_DoubleMu4_Acoplanarity03,HLT_DoubleMu5_IsoMu5,HLT_L2DoubleMu23_NoVertex,HLT_L2DoubleMu23_NoVertex_2Cha_Angle2p5,HLT_L2DoubleMu38_NoVertex_2Cha_Angle2p5,HLT_Mu13_Mu8,HLT_Mu13_Mu8_NoDZ,HLT_Mu17,HLT_Mu17_Mu8,HLT_Mu17_TkMu8,HLT_Mu17_TkMu8_NoDZ,HLT_Mu22_TkMu22,HLT_Mu22_TkMu8,HLT_Mu8,HLT_TripleMu5,PV_npvs,PV_x,PV_y,PV_z,nMuon,Muon_pt,Muon_eta,Muon_phi,Muon_mass,Muon_charge,Muon_pfRelIso03_all,Muon_pfRelIso04_all,Muon_tightId,Muon_softId,Muon_dxy,Muon_dxyErr,Muon_dz,Muon_dzErr,Muon_jetIdx,Muon_genPartIdx
7232,1,195399,311,251597924,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,5,0.074206,0.06517532,-2.3517425,2,9.392383,-0.15037327,2.7026975,0.10565837,1,3.367243,5.362348,False,True,-0.0024847656,0.0019490912,0.0053567393,0.0019023917,-1,-1
7233,0,195399,311,251780164,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,4,0.07210042,0.06385127,-5.1664715,4,8.344389,-1.0112324,-3.0189583,0.10565837,1,0.21318705,1.0811504,True,True,0.00017696859,0.0035136386,0.007310327,0.005311143,-1,-1
7233,1,195399,311,251780164,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,4,0.07210042,0.06385127,-5.1664715,4,18.47364,-0.40006658,2.777009,0.10565837,1,1.4243431,1.5418692,True,True,0.00078442163,0.0017978351,-0.00375279,0.0038005624,-1,-1
7233,2,195399,311,251780164,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,4,0.07210042,0.06385127,-5.1664715,4,3.736456,-0.24323931,2.5968604,0.10565837,-1,-999.0,-999.0,False,False,0.012025776,0.005242989,0.0010130056,0.0069551766,-1,-1
7233,3,195399,311,251780164,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,4,0.07210042,0.06385127,-5.1664715,4,36.47273,-0.6524228,2.4846697,0.10565837,1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
7234,0,195399,311,251777284,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,8,0.07295025,0.06284278,-7.6899304,2,23.8809,0.56450695,-3.0432289,0.10565837,-1,0.0,0.020867283,True,True,-0.0005037302,0.0015531516,-0.0020732663,0.0025989963,-1,-1
7234,1,195399,311,251777284,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,8,0.07295025,0.06284278,-7.6899304,2,10.486038,0.54654485,-2.9899962,0.10565837,1,0.0,0.04752314,True,True,-0.003970561,0.0025529913,-0.0013164777,0.002662685,-1,-1
7236,0,195399,311,251913188,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6,0.06635123,0.061899707,-6.9527326,2,15.7946205,0.473431,2.807676,0.10565837,-1,0.6001478,0.7892503,True,True,-0.011495333,0.0018527377,-0.011085864,0.0028386498,-1,-1
7236,1,195399,311,251913188,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6,0.06635123,0.061899707,-6.9527326,2,9.280505,-0.71946746,-0.2734616,0.10565837,1,0.7011824,0.7894066,True,True,-0.0024375538,0.002924123,0.050669745,0.0031300585,-1,-1
7237,0,195399,311,251908388,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,4,0.072810605,0.06406855,6.1866593,3,8.085669,-1.2556194,-0.7946688,0.10565837,1,1.186831,1.2571397,True,True,-0.014253307,0.004019736,0.052312665,0.0058957534,-1,-1
7237,1,195399,311,251908388,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,4,0.072810605,0.06406855,6.1866593,3,10.305753,-0.9996204,-0.8499509,0.10565837,-1,0.7408485,0.79601115,True,True,-0.007881596,0.0018796065,-0.063532665,0.0046661543,-1,-1
7237,2,195399,311,251908388,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,4,0.072810605,0.06406855,6.1866593,3,16.53494,0.75654113,2.3549118,0.10565837,-1,0.28818998,0.46752667,True,True,-0.116638795,0.0013288546,0.07202673,0.0029091465,-1,-1
7238,0,195399,311,252015732,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,5,0.07043104,0.061668094,-10.812418,2,16.18573,0.5607332,-3.0457177,0.10565837,1,0.5112078,0.6355586,True,True,0.07087782,0.0016102586,0.0022778017,0.0021853063,-1,-1
7238,1,195399,311,252015732,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,5,0.07043104,0.061668094,-10.812418,2,9.963741,0.4146776,-2.9149396,0.10565837,-1,1.0014824,1.0324415,True,True,-0.021411113,0.0023637288,0.045840014,0.0024690686,-1,-1
7239,0,195399,311,252060052,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3,0.07653295,0.061814565,7.5057597,2,14.490548,0.2692319,-0.25538197,0.10565837,1,0.42130587,0.46022156,True,True,-0.00089191494,0.0019700353,0.000113430775,0.0032945578,-1,-1
7239,1,195399,311,252060052,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3,0.07653295,0.061814565,7.5057597,2,8.891839,0.2492688,-0.31899014,0.10565837,-1,0.74999815,0.74999815,True,True,-0.001330783,0.002032774,0.00028558978,0.0036724387,-1,-1
7240,0,195399,311,252057524,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7,0.07391935,0.062816076,-3.625058,2,11.435453,-2.1725187,-0.51140624,0.10565837,1,7.0039,7.0039,True,True,-0.00042443268,0.0025386617,-0.0014562078,0.01060127,-1,-1
7240,1,195399,311,252057524,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7,0.07391935,0.062816076,-3.625058,2,14.162261,-1.5531404,2.7596328,0.10565837,1,4.835026,5.3166523,True,True,0.0006395092,0.0018533494,-0.007235469,0.0055572833,-1,-1
7241,0,195399,311,252162564,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,True,False,False,7,0.07382447,0.064444296,1.512607,2,26.697226,-0.045663197,-0.86167145,0.10565837,1,0.0,0.47946036,True,True,0.0021746643,0.0013251882,-0.008205654,0.0046379054,-1,-1
7241,1,195399,311,252162564,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,True,False,False,7,0.07382447,0.064444296,1.512607,2,43.25491,0.6938324,2.078085,0.10565837,-1,0.034695465,0.034695465,True,True,0.00035658974,0.0007392703,0.0014295737,0.0023273875,-1,-1
7242,0,195399,311,251616153,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2,0.07123649,0.061589647,-0.1360094,2,13.394616,1.0867716,-1.1975766,0.10565837,-1,2.1400454,2.3906233,True,True,0.0058704955,0.0028755006,0.030849233,0.005636945,-1,-1
7242,1,195399,311,251616153,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2,0.07123649,0.061589647,-0.1360094,2,8.401812,0.33429322,2.3381433,0.10565837,1,0.53211707,0.82222235,True,True,0.028832054,0.0019266184,0.064400315,0.0048444625,-1,-1
7243,0,195399,311,251703001,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,2,0.06783577,0.061881263,1.45419,2,8.212441,-2.011785,1.4739964,0.10565837,-1,0.056824096,0.4042427,True,True,0.0029237762,0.003651777,0.011529386,0.013315474,-1,-1
7243,1,195399,311,251703001,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,2,0.06783577,0.061881263,1.45419,2,17.949211,-1.7828076,-1.7003069,0.10565837,1,0.121213146,0.121213146,True,True,-0.04435777,0.0032868816,-0.19781,0.0061697382,-1,-1
7245,0,195399,311,252103481,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4,0.071189485,0.06872944,4.499034,3,16.691574,-2.3086936,-0.7035138,0.10565837,-1,0.5379707,0.67474145,True,True,-0.000273386,0.0033888952,-0.00062133226,0.010984036,-1,-1
7245,1,195399,311,252103481,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4,0.071189485,0.06872944,4.499034,3,13.247155,1.1576408,2.0942438,0.10565837,1,0.62238234,0.7142359,True,True,0.008701006,0.0018879921,-0.00018853393,0.004311239,-1,-1
7245,2,195399,311,252103481,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4,0.071189485,0.06872944,4.499034,3,3.8342617,-2.3827672,-0.6074915,0.10565837,1,-999.0,-999.0,False,True,-999.0,-999.0,-999.0,-999.0,-1,-1
7246,0,195399,311,252119993,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,3,0.07362493,0.06263902,9.285958,2,13.493338,-2.2470338,2.5883138,0.10565837,-1,0.03758166,0.11773136,True,True,-0.0018983735,0.0047399295,0.010716338,0.010392955,-1,-1
7246,1,195399,311,252119993,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,3,0.07362493,0.06263902,9.285958,2,17.179619,-2.3711617,2.7714143,0.10565837,1,0.024474407,0.053992055,False,True,-999.0,-999.0,-999.0,-999.0,-1,-1
7247,0,195399,311,252219001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,9,0.073435925,0.06512127,-2.215105,3,5.6497607,0.913602,1.9340008,0.10565837,-1,1.8930408,2.4810188,True,True,0.00028444693,0.0027115953,-0.005944913,0.004980804,-1,-1
7247,1,195399,311,252219001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,9,0.073435925,0.06512127,-2.215105,3,22.052364,0.2721936,-1.1727877,0.10565837,1,2.0045798,2.0797322,True,True,0.0042405673,0.002276789,-0.006703186,0.0037541843,-1,-1
7247,2,195399,311,252219001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,9,0.073435925,0.06512127,-2.215105,3,6.9408126,0.29769802,-1.0780312,0.10565837,-1,-999.0,-999.0,False,True,-0.0015410542,0.0027419955,-0.0019566042,0.0037405055,-1,-1
7248,0,195399,311,251539443,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4,0.075656496,0.063860305,0.29500982,3,11.479064,0.45965287,-2.2551453,0.10565837,1,2.0786397,2.0786397,True,True,0.0021444678,0.0017412715,0.00201459,0.0031648697,-1,-1
7248,1,195399,311,251539443,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4,0.075656496,0.063860305,0.29500982,3,14.248771,0.54047185,-2.178393,0.10565837,-1,-999.0,-999.0,False,True,-0.023975525,0.0017079693,-0.035953116,0.0029707062,-1,-1
7248,2,195399,311,251539443,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4,0.075656496,0.063860305,0.29500982,3,9.243406,0.5245562,-2.299592,0.10565837,-1,2.5813901,2.5813901,False,True,-999.0,-999.0,-999.0,-999.0,-1,-1
7249,0,195399,311,251625619,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,4,0.07463701,0.06398765,-2.6883068,2,26.987074,0.67737275,-2.551015,0.10565837,-1,-999.0,-999.0,False,False,0.0016034521,0.0016257279,0.0031080174,0.0036585317,-1,-1
7249,1,195399,311,251625619,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,4,0.07463701,0.06398765,-2.6883068,2,10.31497,0.7241972,-2.3300192,0.10565837,1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
7250,0,195399,311,251804083,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,4,0.07208506,0.060245503,-1.1913278,2,19.737726,-0.92443,1.5523826,0.10565837,1,15.477367,15.549854,False,False,-0.002797803,0.0025007408,0.0022365148,0.003710237,-1,-1
7250,1,195399,311,251804083,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,4,0.07208506,0.060245503,-1.1913278,2,26.115898,0.52086055,-1.5101002,0.10565837,1,-999.0,-999.0,False,False,-0.00034730168,0.001614899,-0.009723722,0.0047915904,-1,-1
7251,0,195399,311,251846659,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False,True,True,False,False,10,0.07640791,0.064626634,-0.34858185,2,64.282616,1.8552802,1.1872386,0.10565837,-1,0.0,0.024253309,True,True,-0.00041296188,0.0009731347,-0.00041350457,0.004168185,-1,-1
7251,1,195399,311,251846659,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False,True,True,False,False,10,0.07640791,0.064626634,-0.34858185,2,52.81529,1.5458043,3.0647805,0.10565837,1,0.0,0.0,True,True,-0.0003694246,0.0008104716,-0.0005692626,0.0043945177,-1,-1
7252,0,195399,311,251928243,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8,0.07201402,0.061708435,5.746979,2,9.874454,-0.9372078,-2.47838,0.10565837,1,0.6661612,1.255819,True,True,-0.002289057,0.0022735351,-0.0019107709,0.0048761154,-1,-1
7252,1,195399,311,251928243,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8,0.07201402,0.061708435,5.746979,2,11.99857,-0.89811265,-2.6716576,0.10565837,-1,0.665128,0.7547256,True,True,0.00586129,0.0020213935,0.0015849288,0.004031381,-1,-1
7253,0,195399,311,252018835,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,15,0.073842384,0.060372584,-8.792935,3,36.41429,-0.22273377,1.5969012,0.10565837,1,-999.0,-999.0,False,False,0.0009709982,0.0010308237,-0.0037189978,0.00333349,-1,-1
7253,1,195399,311,252018835,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,15,0.073842384,0.060372584,-8.792935,3,13.916897,-0.2965861,1.3730328,0.10565837,-1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
7253,2,195399,311,252018835,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,15,0.073842384,0.060372584,-8.792935,3,4.091288,0.24851233,2.3095388,0.10565837,1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
7254,0,195399,311,252099539,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,4,0.07082033,0.062077757,-4.3137655,2,22.51499,-0.25626105,0.6110632,0.10565837,1,0.9408325,1.0909941,True,True,-0.010383796,0.0013649231,-0.021704739,0.0047904435,-1,-1
7254,1,195399,311,252099539,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,4,0.07082033,0.062077757,-4.3137655,2,8.274928,-0.41208336,0.58507764,0.10565837,-1,2.8666573,2.8666573,True,True,0.004114148,0.001875789,0.05223049,0.0034098404,-1,-1
7255,0,195399,311,252112835,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,3,0.067582354,0.057881627,7.7147384,2,16.63081,-0.6708996,1.2069452,0.10565837,-1,2.642915,2.795603,True,True,0.006521027,0.0013678797,0.009120501,0.002497204,-1,-1
7255,1,195399,311,252112835,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,3,0.067582354,0.057881627,7.7147384,2,19.61609,0.053830817,-2.0303764,0.10565837,-1,-999.0,-999.0,False,True,0.0009358988,0.0017927869,0.0044630687,0.0059544714,-1,-1
7256,0,195399,311,252180435,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,8,0.07324998,0.05950425,-2.7505538,2,10.800293,2.1241972,0.33020136,0.10565837,1,1.3029534,1.3029534,True,True,-0.060794275,0.0021636637,-0.4106664,0.008412927,-1,-1
7256,1,195399,311,252180435,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,8,0.07324998,0.05950425,-2.7505538,2,18.041117,0.697289,-2.9526129,0.10565837,-1,1.4891582,1.5247045,True,True,0.00015410573,0.001400328,0.00087880204,0.0028798094,-1,-1
7257,0,195399,311,252237155,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,4,0.075302504,0.064648464,4.150143,2,21.339918,0.25765494,-2.0202053,0.10565837,1,0.16152506,0.23036945,True,True,0.014304545,0.0013760003,0.08704288,0.0038478884,-1,-1
7257,1,195399,311,252237155,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,4,0.075302504,0.064648464,4.150143,2,8.742203,0.438129,-1.9223528,0.10565837,-1,0.4952212,0.7492557,True,True,-0.09259693,0.0028542941,-0.13188079,0.00399311,-1,-1
7259,0,195399,311,251651035,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,6,0.06817051,0.060368605,5.358436,2,18.260271,-1.8358351,-1.40827,0.10565837,1,0.038616583,0.1502346,True,True,-0.008122982,0.0028110559,-0.02029097,0.0065956307,-1,-1
7259,1,195399,311,251651035,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,6,0.06817051,0.060368605,5.358436,2,3.0246272,-1.8805766,-1.8252721,0.10565837,-1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
7260,0,195399,311,251668971,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,2,0.072192095,0.06792972,-11.018495,2,18.815903,0.40031528,0.9634314,0.10565837,-1,2.377975,2.5092807,True,True,0.0003623807,0.0016404333,-0.0017464181,0.0029083511,-1,-1
7260,1,195399,311,251668971,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,2,0.072192095,0.06792972,-11.018495,2,20.144173,0.41857818,0.97672445,0.10565837,1,0.7820754,0.9047232,True,True,-0.0007041301,0.0015179095,0.0023576785,0.002176696,-1,-1
7261,0,195399,311,251683147,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,9,0.07317373,0.06249247,2.4680402,2,15.900749,0.38667798,-2.49057,0.10565837,1,2.3327518,2.383475,True,True,0.09552186,0.0017066789,0.18555622,0.0028194683,-1,-1
7261,1,195399,311,251683147,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,9,0.07317373,0.06249247,2.4680402,2,19.565968,0.5047874,-2.3644092,0.10565837,-1,2.013406,2.0435033,True,True,-0.130177,0.0014989768,-0.04760455,0.0027712863,-1,-1
7262,0,195399,311,251734747,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6,0.07031964,0.062073905,8.612769,2,13.957738,-0.08509083,0.5943548,0.10565837,1,0.7711749,0.9511159,True,True,-0.02820871,0.001493202,0.029129501,0.0045545353,-1,-1
7262,1,195399,311,251734747,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6,0.07031964,0.062073905,8.612769,2,13.458299,-0.036633354,0.49283183,0.10565837,-1,0.8885994,0.95102835,True,True,0.13182387,0.0015715992,-0.03830837,0.0039319205,-1,-1
7263,0,195399,311,251879675,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4,0.0658826,0.059724707,3.601794,2,15.66743,1.1554219,0.9518011,0.10565837,-1,0.10368553,0.12681627,True,True,-0.00082121056,0.001720368,0.00033725137,0.0044644815,-1,-1
7263,1,195399,311,251879675,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4,0.0658826,0.059724707,3.601794,2,10.171504,-0.18221423,-1.952172,0.10565837,1,0.0,0.0,True,True,-0.0024101282,0.0016170673,-0.0002676806,0.0047799675,-1,-1
7265,0,195399,311,252004491,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4,0.06964734,0.0635289,-2.5618246,3,19.675842,0.6254954,-2.7532978,0.10565837,-1,0.9635287,2.35819,True,True,0.009108673,0.001321393,-0.02243914,0.002859521,-1,-1
7265,1,195399,311,252004491,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4,0.06964734,0.0635289,-2.5618246,3,15.593902,0.68265694,-2.4572663,0.10565837,1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
7265,2,195399,311,252004491,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4,0.06964734,0.0635289,-2.5618246,3,9.70278,-0.44350356,-0.09097668,0.10565837,1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
7266,0,195399,311,252031179,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12,0.07206182,0.062141467,-8.536688,3,16.829945,-1.8302106,-1.2788448,0.10565837,1,1.0133879,1.0547731,True,True,0.012960372,0.0020418023,0.0056185094,0.0068403534,-1,-1
7266,1,195399,311,252031179,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12,0.07206182,0.062141467,-8.536688,3,9.841312,-1.6990886,-1.0888073,0.10565837,-1,1.5482104,1.8824389,True,True,-0.018696235,0.0032078756,-0.055942424,0.0126616135,-1,-1
7266,2,195399,311,252031179,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12,0.07206182,0.062141467,-8.536688,3,3.920969,-1.7981482,-1.2119162,0.10565837,1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
7268,0,195399,311,251870589,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3,0.07220958,0.062514044,-2.1978621,3,8.872932,-1.375377,-2.0608478,0.10565837,1,0.92251414,1.1341988,True,True,-0.079721116,0.0035587503,-0.19709913,0.0064024255,-1,-1
7268,1,195399,311,251870589,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3,0.07220958,0.062514044,-2.1978621,3,5.5804205,-1.3728024,-2.2026103,0.10565837,-1,1.2880176,1.8033891,True,True,0.016678458,0.0043928674,-0.26943415,0.0082175,-1,-1
7268,2,195399,311,251870589,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3,0.07220958,0.062514044,-2.1978621,3,6.3627934,-0.25393832,0.77994055,0.10565837,-1,4.957605,5.4227715,True,True,0.04293764,0.0019270297,-0.004870128,0.0037948908,-1,-1
7269,0,195399,311,251850365,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,8,0.07286143,0.06330055,-0.3828177,2,8.24863,1.2426788,-1.6022809,0.10565837,-1,5.254899,5.336256,True,True,-0.0012503316,0.00297893,-0.0008293657,0.0063742204,-1,-1
7269,1,195399,311,251850365,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,8,0.07286143,0.06330055,-0.3828177,2,39.602386,-0.47369316,2.3316543,0.10565837,-1,-999.0,-999.0,False,False,0.009324697,0.0017291674,0.00346217,0.0031806466,-1,-1
7270,0,195399,311,252097917,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,4,0.07417551,0.057663444,12.06316,2,24.369108,-2.4287999,1.1227674,0.10565837,1,1.4179376,1.4179376,True,True,-0.0026561911,0.0036245054,-0.0010064234,0.0071749813,-1,-1
7270,1,195399,311,252097917,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,4,0.07417551,0.057663444,12.06316,2,11.955727,-0.7885745,-1.9871782,0.10565837,-1,3.091583,3.091583,True,True,0.091296546,0.002124773,0.1943294,0.004224505,-1,-1
7271,0,195399,311,251552542,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,7,0.07037227,0.06417007,4.101972,3,8.0276985,1.3286451,-1.3767192,0.10565837,1,1.6270024,1.7773039,True,True,0.046735097,0.0029948568,0.098432116,0.0089650685,-1,-1
7271,1,195399,311,251552542,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,7,0.07037227,0.06417007,4.101972,3,33.203396,1.4291168,-1.2193213,0.10565837,-1,0.5059145,0.5059145,True,False,-0.0046682176,0.0015931573,0.0008044893,0.00562544,-1,-1
7271,2,195399,311,251552542,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,7,0.07037227,0.06417007,4.101972,3,4.1371646,1.5645189,-1.2813259,0.10565837,1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
7272,0,195399,311,251690430,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,9,0.07630921,0.058909886,0.60594714,4,4.094025,-0.9089342,1.9172789,0.10565837,-1,0.6346765,1.1289608,False,True,-0.022018429,0.005642454,0.15957056,0.008197958,-1,-1
7272,1,195399,311,251690430,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,9,0.07630921,0.058909886,0.60594714,4,9.881215,2.1247942,-0.16335724,0.10565837,1,1.4386154,1.7811999,True,True,0.0004452469,0.0022516819,0.038977113,0.009123215,-1,-1
7272,2,195399,311,251690430,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,9,0.07630921,0.058909886,0.60594714,4,8.23845,2.3660064,-0.16967604,0.10565837,1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
7272,3,195399,311,251690430,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,9,0.07630921,0.058909886,0.60594714,4,5.513116,2.3755603,-0.15296172,0.10565837,1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
7274,0,195399,311,251715598,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4,0.07335052,0.064181045,3.3632555,2,13.212226,0.7614668,2.051472,0.10565837,1,2.389539,2.8241765,True,True,0.018867105,0.0018339807,0.015760507,0.0037425682,-1,-1
7274,1,195399,311,251715598,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4,0.07335052,0.064181045,3.3632555,2,9.692814,0.7732597,1.9653212,0.10565837,-1,3.2571685,3.8049383,True,True,0.00076972356,0.002619236,0.0075417357,0.0050336854,-1,-1
7275,0,195399,311,251874334,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,8,0.07146747,0.060726117,-5.3397427,7,8.87123,-0.2109089,2.6848476,0.10565837,1,3.8170278,4.150596,True,True,0.029087331,0.0020359755,-0.029208066,0.0039750338,-1,-1
